股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
118005,天奈转债,0.36,127.915,128.32,126.95,127.45,0.462,0.6,0.5,-,4980,6360429.0,127.453,1061611355,1061611355,1.118005,沪A,2026-02-06 11:17:43,2026-02-06
123151,康医转债,0.35,123.426,123.799,122.835,122.964,0.426,0.79,0.61,-,5506,6787270.327,123.0,863757735,863757735,0.123151,深A,2026-02-06 11:17:42,2026-02-06
127102,浙建转债,0.34,127.717,128.2,126.801,127.2,0.435,0.95,0.52,-,9449,12051371.566,127.282,1270889261,1270889261,0.127102,深A,2026-02-06 11:17:39,2026-02-06
118011,银微转债,0.34,139.668,140.19,138.128,139.145,0.476,3.41,0.61,-,17061,23741934.0,139.192,697943343,697943343,1.118011,沪A,2026-02-06 11:17:44,2026-02-06
127041,弘亚转债,0.34,128.33,129.9,127.173,127.8,0.434,2.45,0.74,-,14688,18830341.32,127.896,769857060,769857060,0.127041,深A,2026-02-06 11:17:42,2026-02-06
123064,万孚转债,0.33,130.176,130.79,129.353,129.737,0.426,1.69,0.44,-,10127,13178245.53,129.75,778029408,778029408,0.123064,深A,2026-02-06 11:17:39,2026-02-06
118024,冠宇转债,0.33,130.382,131.155,129.374,129.82,0.43,1.56,1.2,-,48301,62918100.0,129.952,4027412624,4027412624,1.118024,沪A,2026-02-06 11:17:42,2026-02-06
128121,宏川转债,0.33,125.87,126.0,124.4,125.5,0.42,2.28,0.77,-,14849,18575971.75,125.45,820710664,820710664,0.128121,深A,2026-02-06 11:17:42,2026-02-06
123144,裕兴转债,0.32,128.102,128.722,127.052,127.587,0.414,1.45,0.9,-,8668,11107538.25,127.688,768269455,768269455,0.123144,深A,2026-02-06 11:17:42,2026-02-06
118022,锂科转债,0.31,126.853,127.5,125.912,126.35,0.39,0.67,0.62,-,21826,27680458.0,126.463,4122459914,4122459914,1.118022,沪A,2026-02-06 11:17:39,2026-02-06
128108,蓝帆转债,0.31,108.583,108.68,108.175,108.25,0.333,1.06,0.87,-,16129,17498925.167,108.25,1650833171,1650833171,0.128108,深A,2026-02-06 11:17:30,2026-02-06
128136,立讯转债,0.3,128.617,129.288,126.65,127.6,0.385,1.95,1.07,-,58390,74868598.086,128.232,3856427562,3856427562,0.128136,深A,2026-02-06 11:17:42,2026-02-06
123059,银信转债,0.29,148.836,149.57,146.1,147.703,0.436,8.01,0.74,-,12567,18579488.31,148.4,233548837,233548837,0.123059,深A,2026-02-06 11:17:39,2026-02-06
118051,皓元转债,0.29,240.77,241.386,235.687,238.928,0.685,3.24,0.56,-,26648,63567839.0,240.085,1978761022,1978761022,1.118051,沪A,2026-02-06 11:17:42,2026-02-06
110084,贵燃转债,0.28,130.001,130.382,128.9,129.64,0.361,1.83,0.81,-,16761,21730309.0,129.64,1189631351,1189631351,1.110084,沪A,2026-02-06 11:17:42,2026-02-06
118015,芯海转债,0.28,132.178,132.646,130.851,131.526,0.369,2.94,0.9,-,12069,15915863.0,131.809,541867676,541867676,1.118015,沪A,2026-02-06 11:17:43,2026-02-06
123117,健帆转债,0.28,121.039,121.309,120.109,120.52,0.34,0.87,0.69,-,8725,10542769.28,120.699,1210185686,1210185686,0.123117,深A,2026-02-06 11:17:33,2026-02-06
127071,天箭转债,0.28,133.936,135.686,132.5,132.9,0.374,25.62,0.88,-,125815,168653863.591,133.562,657608080,657608080,0.127071,深A,2026-02-06 11:17:42,2026-02-06
127110,广核转债,0.27,145.032,145.2,143.9,144.957,0.396,0.37,0.52,-,18090,26175679.304,144.636,7105909265,7105909265,0.127110,深A,2026-02-06 11:17:42,2026-02-06
127044,蒙娜转债,0.27,132.853,133.201,131.5,132.5,0.353,2.38,0.82,-,8024,10628291.87,132.5,447869251,447869251,0.127044,深A,2026-02-06 11:17:42,2026-02-06
127024,盈峰转债,0.26,124.073,124.394,122.869,123.77,0.326,1.2,0.83,-,17725,21930165.16,123.747,1831353709,1831353709,0.127024,深A,2026-02-06 11:17:42,2026-02-06
110081,闻泰转债,0.26,113.279,113.469,112.8,112.85,0.296,0.91,0.43,-,78624,89081098.0,112.983,9738263836,9738263836,1.110081,沪A,2026-02-06 11:17:44,2026-02-06
113066,平煤转债,0.26,149.799,151.142,147.551,149.1,0.384,2.03,0.43,-,28996,43387596.0,149.415,2138415179,2138415179,1.113066,沪A,2026-02-06 11:17:43,2026-02-06
113052,兴业转债,0.25,124.275,124.548,123.64,124.2,0.311,0.38,0.57,-,158205,196500289.0,123.964,51390178116,51390178116,1.113052,沪A,2026-02-06 11:17:44,2026-02-06
110076,华海转债,0.25,119.795,120.384,119.011,119.398,0.297,1.09,1.07,-,20076,24068104.0,119.498,2207081517,2207081517,1.110076,沪A,2026-02-06 11:17:44,2026-02-06
123113,仙乐转债,0.25,126.819,127.55,126.211,126.37,0.319,1.23,0.71,-,12567,15962516.47,126.5,1299665588,1299665588,0.123113,深A,2026-02-06 11:17:42,2026-02-06
123104,卫宁转债,0.24,131.308,131.653,130.04,131.1,0.308,1.57,0.56,-,15195,19904236.11,131.0,1273551302,1273551302,0.123104,深A,2026-02-06 11:17:42,2026-02-06
113049,长汽转债,0.24,115.205,115.461,114.725,114.857,0.273,0.59,0.63,-,20702,23842858.0,114.932,4026467744,4026467744,1.113049,沪A,2026-02-06 11:17:43,2026-02-06
123157,科蓝转债,0.24,147.664,148.85,145.601,147.16,0.352,5.95,1.22,-,13918,20470639.043,147.312,345599323,345599323,0.123157,深A,2026-02-06 11:17:42,2026-02-06
123049,维尔转债,0.23,128.249,128.483,127.499,127.83,0.294,1.27,0.51,-,7307,9357973.8,127.955,738794652,738794652,0.123049,深A,2026-02-06 11:17:42,2026-02-06
118061,茂莱转债,0.23,188.642,189.99,183.344,187.0,0.429,6.74,1.24,-,37911,70906001.0,188.213,1061111250,1061111250,1.118061,沪A,2026-02-06 11:17:44,2026-02-06
118027,宏图转债,0.23,112.26,112.632,111.16,111.8,0.257,4.06,0.65,-,40940,45853366.0,112.003,1132408156,1132408156,1.118027,沪A,2026-02-06 11:17:44,2026-02-06
123154,火星转债,0.22,126.277,126.76,125.4,125.988,0.272,0.92,0.88,-,4861,6128899.44,126.005,667861374,667861374,0.123154,深A,2026-02-06 11:17:33,2026-02-06
123259,锦浪转02,0.22,161.951,162.527,159.301,160.5,0.351,1.35,0.59,-,22550,36397836.983,161.6,2715244230,2715244230,0.123259,深A,2026-02-06 11:17:42,2026-02-06
113679,芯能转债,0.2,131.634,132.487,130.935,131.308,0.263,1.9,0.93,-,16697,22009221.0,131.371,1158219923,1158219923,1.113679,沪A,2026-02-06 11:17:43,2026-02-06
127062,垒知转债,0.2,134.57,135.003,133.7,134.17,0.267,1.49,0.54,-,5895,7926117.962,134.303,532568849,532568849,0.127062,深A,2026-02-06 11:17:42,2026-02-06
128142,新乳转债,0.19,139.562,140.576,138.13,138.845,0.259,3.12,0.95,-,22429,31287334.39,139.303,1001888244,1001888244,0.128142,深A,2026-02-06 11:17:42,2026-02-06
113643,风语转债,0.18,130.89,131.509,130.096,130.649,0.241,1.74,0.57,-,8672,11347829.0,130.649,654158115,654158115,1.113643,沪A,2026-02-06 11:17:41,2026-02-06
111014,李子转债,0.18,129.207,129.513,128.502,128.969,0.238,1.32,0.37,-,7890,10186998.0,128.969,775159308,775159308,1.111014,沪A,2026-02-06 11:17:45,2026-02-06
128138,侨银转债,0.18,133.026,133.278,132.436,132.801,0.241,2.17,0.78,-,9113,12112252.21,132.785,558524427,558524427,0.128138,深A,2026-02-06 11:17:42,2026-02-06
123076,强力转债,0.17,138.431,138.818,137.052,138.0,0.232,4.26,0.74,-,24434,33745016.39,138.199,794676306,794676306,0.123076,深A,2026-02-06 11:17:42,2026-02-06
123108,乐普转2,0.15,108.296,108.5,108.0,108.089,0.157,0.61,0.51,-,10064,10890283.127,108.139,1773480854,1773480854,0.123108,深A,2026-02-06 11:17:42,2026-02-06
127016,鲁泰转债,0.15,111.45,111.598,111.185,111.281,0.162,2.43,1.04,-,34008,37894135.83,111.288,1560118337,1560118337,0.127016,深A,2026-02-06 11:17:42,2026-02-06
127060,湘佳转债,0.15,123.58,124.195,122.801,123.413,0.181,1.25,1.01,-,7990,9873162.94,123.399,790778534,790778534,0.127060,深A,2026-02-06 11:17:39,2026-02-06
113042,上银转债,0.14,126.598,126.792,125.75,126.262,0.179,0.65,0.7,-,130843,165399816.0,126.419,25291374976,25291374976,1.113042,沪A,2026-02-06 11:17:42,2026-02-06
128127,文科转债,0.14,119.798,119.99,119.407,119.6,0.167,1.52,0.74,-,12240,14655374.94,119.631,962751476,962751476,0.128127,深A,2026-02-06 11:17:42,2026-02-06
123122,富瀚转债,0.13,125.093,125.295,124.268,124.7,0.157,1.03,0.42,-,5947,7419745.81,124.936,725778703,725778703,0.123122,深A,2026-02-06 11:17:42,2026-02-06
128124,科华转债,0.12,109.522,109.78,109.245,109.5,0.126,4.8,0.63,-,10777,11804645.273,109.396,245934827,245934827,0.128124,深A,2026-02-06 11:17:39,2026-02-06
113661,福22转债,0.11,146.552,147.836,144.097,145.0,0.157,2.54,0.62,-,76924,112499533.0,146.395,4440181203,4440181203,1.113661,沪A,2026-02-06 11:17:44,2026-02-06
118000,嘉元转债,0.11,132.055,132.6,131.651,132.0,0.145,13.06,1.07,-,117684,155592882.0,131.91,1189851997,1189851997,1.118000,沪A,2026-02-06 11:17:44,2026-02-06
113627,太平转债,0.09,125.033,125.49,124.574,124.766,0.112,1.84,0.92,-,14752,18461099.0,124.921,999945166,999945166,1.113627,沪A,2026-02-06 11:17:43,2026-02-06
113671,武进转债,0.09,148.563,149.858,146.703,148.775,0.134,5.99,0.46,-,18529,27548129.0,148.429,459649465,459649465,1.113671,沪A,2026-02-06 11:17:45,2026-02-06
118036,力合转债,0.08,142.723,143.265,141.6,142.557,0.117,2.39,0.53,-,9063,12913633.0,142.606,542293165,542293165,1.118036,沪A,2026-02-06 11:17:44,2026-02-06
113666,爱玛转债,0.08,128.946,129.6,128.299,128.637,0.099,1.02,0.67,-,20491,26444562.0,128.847,2578273981,2578273981,1.113666,沪A,2026-02-06 11:17:45,2026-02-06
127017,万青转债,0.08,114.188,114.56,113.865,114.04,0.09,1.44,1.0,-,14346,16380193.09,114.098,1141366268,1141366268,0.127017,深A,2026-02-06 11:17:39,2026-02-06
128119,龙大转债,0.07,120.878,121.2,120.138,120.658,0.086,1.03,1.12,-,9713,11724001.86,120.792,1143563418,1143563418,0.128119,深A,2026-02-06 11:17:42,2026-02-06
113051,节能转债,0.07,127.499,128.284,126.705,127.12,0.083,1.1,1.0,-,33116,42297188.0,127.416,3823216889,3823216889,1.113051,沪A,2026-02-06 11:17:43,2026-02-06
118037,上声转债,0.06,144.798,145.3,143.455,143.701,0.084,2.53,0.73,-,11822,17083758.0,144.714,677585137,677585137,1.118037,沪A,2026-02-06 11:17:39,2026-02-06
118063,金05转债,0.05,198.369,199.8,192.964,195.5,0.106,6.27,0.48,-,104777,206192327.0,198.263,3315737835,3315737835,1.118063,沪A,2026-02-06 11:17:44,2026-02-06
127025,冀东转债,0.04,106.123,106.231,106.03,106.095,0.039,1.78,1.06,-,31544,33476428.05,106.084,1885172686,1885172686,0.127025,深A,2026-02-06 11:17:42,2026-02-06
113043,财通转债,0.03,144.451,145.55,143.055,144.242,0.047,1.03,0.54,-,39077,56386827.0,144.404,5488278517,5488278517,1.113043,沪A,2026-02-06 11:17:45,2026-02-06
113616,韦尔转债,0.03,125.548,125.978,124.802,125.421,0.037,0.6,0.66,-,14481,18161025.0,125.511,3053817123,3053817123,1.113616,沪A,2026-02-06 11:17:44,2026-02-06
127085,韵达转债,0.01,123.063,124.272,122.609,123.035,0.014,1.0,1.43,-,24554,30330406.137,123.049,3014900378,3014900378,0.127085,深A,2026-02-06 11:17:42,2026-02-06
113682,益丰转债,0.01,134.271,135.165,133.851,134.067,0.013,1.13,1.1,-,20268,27266790.0,134.258,2413176149,2413176149,1.113682,沪A,2026-02-06 11:17:43,2026-02-06
123199,山河转债,0.01,148.59,152.0,147.1,149.32,0.01,20.54,1.85,-,65674,97962019.997,148.58,475124400,475124400,0.123199,深A,2026-02-06 11:17:42,2026-02-06
113695,华辰转债,0.0,195.474,197.407,192.031,194.0,-0.009,16.13,0.56,-,74151,144860804.0,195.483,898551169,898551169,1.113695,沪A,2026-02-06 11:17:44,2026-02-06
123072,乐歌转债,0.0,128.197,128.5,127.7,128.211,0.001,2.02,0.9,-,2870,3675542.97,128.196,181790781,181790781,0.123072,深A,2026-02-06 11:16:21,2026-02-06
123109,昌红转债,0.0,130.001,132.48,129.211,129.731,-0.001,1.53,0.57,-,7042,9161549.28,130.002,597381115,597381115,0.123109,深A,2026-02-06 11:17:39,2026-02-06
118020,芳源转债,0.0,124.084,124.18,123.399,124.18,-0.006,2.35,1.47,-,15060,18658350.0,124.09,796214766,796214766,1.118020,沪A,2026-02-06 11:17:42,2026-02-06
110085,通22转债,-0.01,123.752,125.16,123.519,123.64,-0.016,0.48,0.98,-,57900,71888629.0,123.768,14829350662,14829350662,1.110085,沪A,2026-02-06 11:17:42,2026-02-06
128097,奥佳转债,-0.01,109.851,109.878,109.838,109.846,-0.016,1.62,0.47,-,7407,8136781.84,109.867,503082208,503082208,0.128097,深A,2026-02-06 11:17:06,2026-02-06
113633,科沃转债,-0.01,123.313,123.914,122.76,123.21,-0.017,0.66,0.7,-,6877,8485625.0,123.33,1281906950,1281906950,1.113633,沪A,2026-02-06 11:17:44,2026-02-06
127083,山路转债,-0.02,127.712,129.001,127.343,127.689,-0.029,0.51,0.86,-,24566,31472254.339,127.741,6176018095,6176018095,0.127083,深A,2026-02-06 11:17:42,2026-02-06
123090,三诺转债,-0.02,119.944,120.5,119.701,119.875,-0.028,2.34,1.32,-,11676,14028057.77,119.972,597776188,597776188,0.123090,深A,2026-02-06 11:17:42,2026-02-06
128135,洽洽转债,-0.04,116.647,116.87,116.561,116.79,-0.043,1.24,0.85,-,16588,19361290.39,116.69,1562881065,1562881065,0.128135,深A,2026-02-06 11:17:39,2026-02-06
113579,健友转债,-0.05,108.796,108.888,108.785,108.852,-0.05,5.79,1.93,-,29113,31688123.0,108.846,546653118,546653118,1.113579,沪A,2026-02-06 11:17:39,2026-02-06
123263,鼎捷转债,-0.05,183.901,184.95,177.511,179.582,-0.099,19.06,1.03,-,157724,286688399.652,184.0,1522082740,1522082740,0.123263,深A,2026-02-06 11:17:42,2026-02-06
128129,青农转债,-0.06,107.924,108.068,107.881,107.96,-0.066,1.42,1.32,-,70962,76626169.836,107.99,5395849247,5395849247,0.128129,深A,2026-02-06 11:17:39,2026-02-06
113033,利群转债,-0.06,113.102,113.343,112.56,112.87,-0.07,2.33,0.64,-,23792,26874680.0,113.172,1154466045,1154466045,1.113033,沪A,2026-02-06 11:17:36,2026-02-06
113037,紫银转债,-0.06,109.856,109.97,109.83,109.91,-0.062,0.83,0.76,-,37414,41123012.0,109.918,4942976213,4942976213,1.113037,沪A,2026-02-06 11:17:45,2026-02-06
113659,莱克转债,-0.08,139.996,141.062,138.657,139.883,-0.112,2.99,1.11,-,35932,50307225.0,140.108,1679708407,1679708407,1.113659,沪A,2026-02-06 11:17:44,2026-02-06
110073,国投转债,-0.09,110.414,110.779,110.168,110.463,-0.098,0.6,0.73,-,47637,52634442.0,110.512,8832181481,8832181481,1.110073,沪A,2026-02-06 11:17:45,2026-02-06
118034,晶能转债,-0.09,129.9,133.6,128.001,129.9,-0.114,7.38,1.65,-,736961,965121390.0,130.014,12973613245,12973613245,1.118034,沪A,2026-02-06 11:17:44,2026-02-06
110099,福能转债,-0.1,142.74,143.777,142.38,142.68,-0.138,0.58,1.1,-,21863,31277464.0,142.878,5426974800,5426974800,1.110099,沪A,2026-02-06 11:17:44,2026-02-06
123265,耐普转02,-0.11,189.398,190.612,181.088,190.0,-0.202,41.02,0.58,-,184609,344561852.273,189.6,852291000,852291000,0.123265,深A,2026-02-06 11:17:42,2026-02-06
113648,巨星转债,-0.12,126.545,127.09,125.997,126.1,-0.148,2.4,1.92,-,21625,27398229.0,126.693,1138572187,1138572187,1.113648,沪A,2026-02-06 11:17:44,2026-02-06
118049,汇成转债,-0.13,304.5,306.935,291.062,305.0,-0.41,11.11,1.23,-,103350,310544181.0,304.91,2831968755,2831968755,1.118049,沪A,2026-02-06 11:17:43,2026-02-06
118057,甬矽转债,-0.13,208.134,210.258,202.605,207.0,-0.275,4.73,0.55,-,55106,114000378.0,208.409,2424372514,2424372514,1.118057,沪A,2026-02-06 11:17:44,2026-02-06
127061,美锦转债,-0.14,123.162,123.561,122.48,123.3,-0.178,2.07,0.56,-,57785,71117356.661,123.34,3434999388,3434999388,0.127061,深A,2026-02-06 11:17:42,2026-02-06
128134,鸿路转债,-0.15,128.537,129.49,128.119,128.733,-0.192,1.36,0.56,-,21449,27619848.046,128.729,2021367463,2021367463,0.128134,深A,2026-02-06 11:17:39,2026-02-06
128101,联创转债,-0.17,111.984,112.58,111.806,112.0,-0.196,5.78,0.91,-,17180,19265707.278,112.18,332558325,332558325,0.128101,深A,2026-02-06 11:17:42,2026-02-06
118025,奕瑞转债,-0.18,148.532,149.225,147.25,149.096,-0.266,1.64,0.67,-,23350,34628045.0,148.798,2111728460,2111728460,1.118025,沪A,2026-02-06 11:17:42,2026-02-06
110070,凌钢转债,-0.18,123.697,125.388,122.515,123.75,-0.229,10.27,0.84,-,22280,27553790.0,123.926,268277765,268277765,1.110070,沪A,2026-02-06 11:17:44,2026-02-06
123192,科思转债,-0.21,131.136,131.5,130.561,131.214,-0.282,1.86,1.11,-,13360,17508454.108,131.418,942442304,942442304,0.123192,深A,2026-02-06 11:17:42,2026-02-06
123065,宝莱转债,-0.21,130.018,130.807,129.0,130.286,-0.268,4.34,0.64,-,9459,12298098.501,130.286,283522061,283522061,0.123065,深A,2026-02-06 11:17:42,2026-02-06
123061,航新转债,-0.23,140.43,141.3,139.654,140.342,-0.318,6.41,0.64,-,10740,15083588.063,140.748,235185985,235185985,0.123061,深A,2026-02-06 11:17:42,2026-02-06
127069,小熊转债,-0.26,132.159,132.81,131.601,132.499,-0.34,1.84,0.71,-,9289,12282961.13,132.499,666173607,666173607,0.127069,深A,2026-02-06 11:17:42,2026-02-06
113056,重银转债,-0.26,129.235,130.18,128.861,129.318,-0.331,1.25,1.69,-,163104,211237388.0,129.566,16799390762,16799390762,1.113056,沪A,2026-02-06 11:17:43,2026-02-06
118018,瑞科转债,-0.29,134.036,134.99,133.32,134.005,-0.391,4.34,0.67,-,18667,25058365.0,134.427,576282421,576282421,1.118018,沪A,2026-02-06 11:17:43,2026-02-06
113588,润达转债,-0.29,158.71,160.758,155.301,157.56,-0.456,16.39,0.73,-,38344,60597611.0,159.166,371322677,371322677,1.113588,沪A,2026-02-06 11:17:43,2026-02-06
113062,常银转债,-0.3,131.694,132.3,131.377,132.085,-0.391,0.97,0.84,-,58475,77107597.0,132.085,7900935437,7900935437,1.113062,沪A,2026-02-06 11:17:45,2026-02-06
127027,能化转债,-0.31,117.928,118.727,117.633,118.226,-0.37,1.01,0.61,-,19732,23342077.592,118.298,2295312147,2295312147,0.127027,深A,2026-02-06 11:17:42,2026-02-06
118008,海优转债,-0.32,142.972,145.5,140.322,143.0,-0.454,17.44,0.56,-,104823,150042548.0,143.426,859554384,859554384,1.118008,沪A,2026-02-06 11:17:44,2026-02-06
118030,睿创转债,-0.33,370.455,374.397,362.967,365.176,-1.225,2.58,0.77,-,37968,140110614.0,371.68,5443502816,5443502816,1.118030,沪A,2026-02-06 11:17:43,2026-02-06
110075,南航转债,-0.34,138.543,139.381,137.268,138.51,-0.467,1.72,0.89,-,101632,140701671.0,139.01,8168795918,8168795918,1.110075,沪A,2026-02-06 11:17:45,2026-02-06
110067,华安转债,-0.38,118.05,119.644,117.246,118.159,-0.452,1.86,0.39,-,51967,61666667.0,118.502,3304067216,3304067216,1.110067,沪A,2026-02-06 11:17:44,2026-02-06
127018,本钢转债,-0.41,125.441,126.395,125.1,125.857,-0.517,0.69,0.61,-,38723,48746099.85,125.958,7063513843,7063513843,0.127018,深A,2026-02-06 11:17:42,2026-02-06
118053,正帆转债,-0.6,137.691,138.662,137.258,138.5,-0.83,2.25,0.8,-,23375,32235559.0,138.521,1433456940,1433456940,1.118053,沪A,2026-02-06 11:17:44,2026-02-06
123257,安克转债,-0.65,147.507,148.4,146.32,147.06,-0.958,4.42,0.91,-,48784,71849851.252,148.465,1629471330,1629471330,0.123257,深A,2026-02-06 11:17:42,2026-02-06
118050,航宇转债,-0.71,284.264,289.688,273.491,280.001,-2.039,22.49,0.73,-,149917,422804245.0,286.303,1895276210,1895276210,1.118050,沪A,2026-02-06 11:17:44,2026-02-06
127039,北港转债,-0.82,132.41,133.522,130.904,133.1,-1.098,28.94,1.12,-,54979,72507377.372,133.508,251524447,251524447,0.127039,深A,2026-02-06 11:17:42,2026-02-06
123251,华医转债,-0.87,271.607,273.905,262.0,266.8,-2.393,12.14,0.41,-,85148,229567920.62,274.0,1904422185,1904422185,0.123251,深A,2026-02-06 11:17:39,2026-02-06
113589,天创转债,-1.03,277.117,279.0,268.535,279.0,-2.875,73.52,0.66,-,48900,134381044.0,279.992,184327144,184327144,1.113589,沪A,2026-02-06 11:17:45,2026-02-06
118062,天准转债,-1.08,227.288,233.768,224.1,227.5,-2.483,7.37,0.76,-,64295,146820550.0,229.771,1981951360,1981951360,1.118062,沪A,2026-02-06 11:17:42,2026-02-06
123260,卓镁转债,-1.16,187.497,189.0,182.128,189.0,-2.202,4.98,0.72,-,22414,41643894.666,189.699,843736500,843736500,0.123260,深A,2026-02-06 11:17:39,2026-02-06
123222,博俊转债,-1.22,224.767,228.201,220.894,227.541,-2.774,11.3,1.29,-,27555,61902388.609,227.541,548264928,548264928,0.123222,深A,2026-02-06 11:17:42,2026-02-06
113039,嘉泽转债,-1.37,279.441,286.3,270.763,276.3,-3.893,41.47,0.88,-,118918,332474025.0,283.334,801230002,801230002,1.113039,沪A,2026-02-06 11:17:45,2026-02-06
113584,家悦转债,-1.5,125.459,127.467,125.011,127.467,-1.905,2.85,0.63,-,18374,23076253.0,127.364,809038671,809038671,1.113584,沪A,2026-02-06 11:17:43,2026-02-06
123182,广联转债,-1.68,172.361,178.405,165.486,170.936,-2.939,145.78,0.84,-,693968,1184114182.128,175.3,820481623,820481623,0.123182,深A,2026-02-06 11:17:42,2026-02-06
118058,微导转债,-1.74,376.112,380.355,369.051,372.0,-6.657,5.09,0.69,-,59579,223428070.0,382.769,4400510400,4400510400,1.118058,沪A,2026-02-06 11:17:43,2026-02-06
118048,利扬转债,-4.68,248.681,260.0,238.411,256.006,-12.212,35.82,1.0,-,172282,428165334.0,260.893,1195916876,1195916876,1.118048,沪A,2026-02-06 11:17:42,2026-02-06
127096,泰坦转债,-5.04,170.598,175.0,166.0,174.932,-9.062,124.37,3.96,-,363031,614973540.73,179.66,497952872,497952872,0.127096,深A,2026-02-06 11:17:42,2026-02-06
118021,新致转债,-11.07,164.149,168.0,159.06,166.0,-20.437,142.69,2.8,-,284088,462026781.0,184.586,326809169,326809169,1.118021,沪A,2026-02-06 11:17:44,2026-02-06
127033,中装转2,-,-,-,-,-,-,0.0,-,-,-,-,89.726,172803483,172803483,0.127033,深A,2026-02-06 11:16:45,2026-02-06
118065,艾为转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,1901320000,1901320000,1.118065,沪A,2026-02-06 08:00:00,2026-02-06
118043,福立转债,-,-,-,-,-,-,0.0,-,-,-,-,143.809,23885956,23885956,1.118043,沪A,2026-02-06 08:30:23,2026-02-06
113700,海天转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,801000000,801000000,1.113700,沪A,2026-02-06 08:00:00,2026-02-06
110100,龙建转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,1000000000,1000000000,1.110100,沪A,2026-02-06 08:00:00,2026-02-06
