股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0457,电网设备,2.03,40895.46,41026.56,39706.68,39767.45,814.82,3.18,1.29,44.95,29713863,42724567371.0,40080.64,1909258256000,1738272192000,90.BK0457,板块,2026-02-06 11:17:45,2026-02-06
BK0730,农药兽药,1.97,1430.85,1432.31,1392.35,1395.88,27.7,1.52,1.24,75.55,4020943,5364371452.0,1403.15,372280016000,337323280000,90.BK0730,板块,2026-02-06 11:17:42,2026-02-06
BK0454,塑料制品,1.96,21134.24,21147.04,20592.32,20687.95,406.27,2.4,1.45,76.31,6805261,11560876978.0,20727.97,655677552000,537733808000,90.BK0454,板块,2026-02-06 11:17:45,2026-02-06
BK1030,电机,1.85,2777.0,2778.66,2698.76,2711.08,50.31,1.88,1.35,72.21,2112310,5053489761.0,2726.69,327131408000,281308000000,90.BK1030,板块,2026-02-06 11:17:42,2026-02-06
BK0465,化学制药,1.71,38974.76,39009.23,38383.63,38383.63,655.43,1.48,1.83,43.68,14738568,22291536247.0,38319.33,2088696432000,1903220240000,90.BK0465,板块,2026-02-06 11:17:45,2026-02-06
BK1027,小金属,1.65,3781.35,3785.71,3643.35,3646.35,61.5,1.92,1.06,44.79,9105608,29587761510.0,3719.85,1737241392000,1379093120000,90.BK1027,板块,2026-02-06 11:17:42,2026-02-06
BK0459,电子元件,1.61,37821.61,37861.05,36776.91,36919.09,598.34,1.9,1.41,60.17,12686239,51910614429.0,37223.27,3336376592000,2836200016000,90.BK0459,板块,2026-02-06 11:17:45,2026-02-06
BK1037,消费电子,1.53,2041.15,2043.46,1989.94,1998.16,30.73,1.15,1.08,40.76,9137040,35751835517.0,2010.42,3251286736000,2900921824000,90.BK1037,板块,2026-02-06 11:17:42,2026-02-06
BK1032,风电设备,1.45,1650.42,1654.76,1614.51,1617.55,23.58,2.24,1.19,62.29,5463659,11278355132.0,1626.84,552172384000,437764160000,90.BK1032,板块,2026-02-06 11:17:42,2026-02-06
BK0910,专用设备,1.4,3842.37,3845.52,3758.24,3766.79,53.07,1.38,1.07,105.89,16058955,37335132724.0,3789.3,2399065056000,2079987200000,90.BK0910,板块,2026-02-06 11:17:42,2026-02-06
